,dataset,4,8,16,32,64,128,256,666,560
25,pc4_ls_gpt,0.6608429118773946,0.6777303411786171,0.7408356139390622,0.8304469987228608,0.8868527640941434,0.9649698960043788,0.9957890895821933,0.9994526546250684,
26,hiring_ls_gpt,0.6446861853567332,0.6677091743509115,0.7529851697616113,0.8095950367568946,0.8477712148897293,0.9224153316619216,0.9804614796243574,0.994858284111673,
27,seismic_bumps_ls_gpt,0.7062370062370062,0.8334407484407486,0.8762058212058212,0.9481185031185032,0.9681392931392933,0.9761018711018712,0.9862889812889812,0.993970893970894,
28,san_francisco_crimes_ls_gpt,0.7922663668165918,0.9648050974512744,0.9966016991504248,0.9960269865067468,0.9966766616691654,0.9964517741129434,0.9975262368815592,0.9983133433283358,
29,tech_mental_health_survey_ls_gpt,0.6395784642841967,0.7188118811881188,0.7410529894191136,0.8296604767772914,0.9095312964772873,0.9737220073938724,0.9978498279012452,1.0,
30,bbbp_ls_gpt,0.7263795853269539,0.843365231259968,0.901244019138756,0.9338277511961722,0.9568500797448164,0.9894816586921852,0.9966188197767144,0.9997208931419458,
31,audit_ls_gpt,0.6676091476091476,0.7529625779625779,0.8563929313929315,0.9452390852390852,0.9724012474012472,0.9828794178794178,0.9900935550935552,0.9961018711018712,
32,fraud_ls_gpt,0.6767017155506364,0.6268806493266925,0.7297472790997971,0.8472385168788048,0.9050212137981924,0.9780630879911454,0.9987013466150158,0.9999262128758531,
33,student_famsup_ls_gpt,0.7109029850746269,0.6473880597014926,0.7219402985074627,0.8306417910447761,0.9232537313432836,0.9754552238805968,0.999283582089552,1.0,
34,telco_ls_gpt,0.7046549442238609,0.752830402722632,0.8907165815844206,0.9191151446398184,0.9492229154849688,0.9681149555681604,0.9923766307430516,0.9994327850255248,
35,tae_ls_gpt,0.6564007092198582,0.7294680851063831,0.8002570921985817,0.8370921985815603,0.8877482269503545,0.9500354609929078,0.9846719858156028,0.9950354609929076,
36,irish_ls_gpt,0.5833853389408945,0.7068330846108625,0.7448921448921448,0.78670465337132,0.8427802650024872,0.957201646090535,0.9985619318952652,0.9997738886627776,
37,compas_ls_gpt,0.6470833333333333,0.6994181034482758,0.7310272988505747,0.8831465517241378,0.9394468390804598,0.985294540229885,0.997507183908046,1.0,
38,vote_ls_gpt,0.6552528334786399,0.716550421389131,0.745931415286254,0.7515402499273467,0.8537997675094449,0.935759953501889,0.9780587038651556,0.9929526300494044,
39,cancer_ls_gpt,0.8036022278117141,0.8799137621272008,0.9436669062163132,0.955803090190442,0.960779734099892,0.989597556593604,0.9998832195472512,1.0,
40,steel_ls_gpt,0.7731386861313869,0.8533454987834549,0.9480413625304136,0.9874817518248176,0.9888199513381994,0.9966788321167884,0.9998783454987834,1.0,
41,kc1_ls_gpt,0.6838139603667555,0.6923247559893524,0.7744602188701568,0.821813073055309,0.8973824312333629,0.9596864832889678,0.9840653652765454,0.9980774918663116,
42,credit_ls_gpt,0.7517628205128204,0.8002185314685315,0.9303030303030304,0.9699592074592074,0.9893210955710956,0.9998543123543124,0.999927156177156,1.0,
43,transfusion_ls_gpt,0.5980013652912621,0.6541072512135923,0.679615442961165,0.7203011225728155,0.7290882888349514,0.7650485436893204,0.7933707524271844,0.8144720873786409,
44,fitness_ls_gpt,0.7943802816901409,0.9018591549295776,0.977098591549296,0.979774647887324,0.9787323943661972,0.9802957746478874,0.9876760563380282,0.9972535211267606,
45,diabetes_ls_gpt,0.6446861853567332,0.6677091743509115,0.7529851697616113,0.8095950367568946,0.8477712148897293,0.9224153316619216,0.9804614796243574,0.994858284111673,
46,marketing_ls_gpt,0.5980013652912621,0.6541072512135923,0.679615442961165,0.7203011225728155,0.7290882888349514,0.7650485436893204,0.7933707524271844,0.8144720873786409,
47,biodegr_ls_gpt,0.6150975177304965,0.622668439716312,0.6859485815602837,0.7300443262411347,0.7291312056737589,0.8420390070921986,0.9774556737588652,0.9956117021276596,
